Date,ELCO.TA,ICL.TA,NICE.TA,ORL.TA,PTNR.TA,TEVA.TA
2006-03-02 00:00:00+00:00,3545.60888671875,661.8035278320312,12541.134765625,,2001.6966552734375,16795.052734375
2006-03-05 00:00:00+00:00,3542.512451171875,661.8035278320312,12403.048828125,,2009.7095947265625,16432.095703125
2006-03-06 00:00:00+00:00,3522.3837890625,683.7483520507812,12329.076171875,,2022.87548828125,16316.609375
2006-03-07 00:00:00+00:00,3472.064453125,664.1133422851562,12250.16796875,,2056.07470703125,16003.1494140625
2006-03-08 00:00:00+00:00,3458.129638671875,652.948486328125,11850.70703125,,2085.26708984375,16011.39453125
2006-03-09 00:00:00+00:00,3501.482177734375,665.2684936523438,11830.978515625,,2057.21923828125,15890.7509765625
2006-03-12 00:00:00+00:00,3501.482177734375,665.2684936523438,12082.494140625,,2070.384765625,16006.4375
2006-03-13 00:00:00+00:00,3501.482177734375,691.4480590820312,12107.1513671875,,2070.384765625,16047.74609375
2006-03-14 00:00:00+00:00,3528.5771484375,691.4480590820312,12107.1513671875,,2070.384765625,16064.2841796875
2006-03-15 00:00:00+00:00,3528.5771484375,673.7380981445312,12264.9638671875,,2072.102294921875,16064.2841796875
2006-03-16 00:00:00+00:00,3483.67724609375,679.5133666992188,12565.794921875,,2068.66748046875,16213.0244140625
2006-03-19 00:00:00+00:00,3468.967529296875,679.5133666992188,12437.5712890625,,2062.943359375,16328.7158203125
2006-03-20 00:00:00+00:00,3483.67724609375,693.3728637695312,12334.0048828125,,2077.25390625,16328.7158203125
2006-03-21 00:00:00+00:00,3489.094970703125,687.2133178710938,12057.833984375,,2084.695068359375,16213.0244140625
2006-03-22 00:00:00+00:00,3499.159423828125,684.1329956054688,11890.162109375,,2091.564453125,16287.39453125
2006-03-23 00:00:00+00:00,3506.901611328125,671.04345703125,12008.5205078125,,2068.095458984375,16179.96875
2006-03-26 00:00:00+00:00,3508.448974609375,671.04345703125,11609.0576171875,,2082.405517578125,16196.4970703125
2006-03-27 00:00:00+00:00,3544.834716796875,651.4088134765625,11826.0478515625,,2049.2060546875,16204.7578125
2006-03-28 00:00:00+00:00,3479.8056640625,651.4088134765625,11826.0478515625,,2049.2060546875,16047.74609375
2006-03-29 00:00:00+00:00,3479.8056640625,631.3890991210938,11885.228515625,,2066.378173828125,16047.74609375
2006-03-30 00:00:00+00:00,3412.454833984375,641.3989868164062,11742.2099609375,,2057.7919921875,15816.3701171875
2006-04-02 00:00:00+00:00,3407.03564453125,641.3989868164062,11485.7666015625,,2039.474609375,15791.587890625
2006-04-03 00:00:00+00:00,3375.2958984375,669.1182861328125,11549.876953125,,2086.412109375,16022.96484375
2006-04-04 00:00:00+00:00,3406.26171875,702.613037109375,11342.74609375,,2073.819580078125,16146.9169921875
2006-04-05 00:00:00+00:00,3434.9052734375,705.692626953125,11189.869140625,,2070.384765625,16014.69140625
2006-04-06 00:00:00+00:00,3470.51611328125,715.702880859375,11253.9814453125,,2092.708740234375,15874.2236328125
2006-04-09 00:00:00+00:00,3479.8056640625,715.702880859375,11150.4140625,,2129.914794921875,15353.615234375
2006-04-10 00:00:00+00:00,3712.584716796875,707.2327880859375,11110.9599609375,,2134.493896484375,15246.1904296875
2006-04-11 00:00:00+00:00,3724.46240234375,692.9879150390625,11051.783203125,,2151.971435546875,15080.9228515625
2006-04-12 00:00:00+00:00,3701.50048828125,692.9879150390625,11051.783203125,,2151.971435546875,15411.4599609375
2006-04-13 00:00:00+00:00,3701.50048828125,692.9879150390625,11051.783203125,,2151.971435546875,15411.4599609375
2006-04-16 00:00:00+00:00,3701.50048828125,692.9879150390625,10884.1083984375,,2132.164306640625,15411.4599609375
2006-04-17 00:00:00+00:00,3811.5556640625,684.1329956054688,11125.7587890625,,2137.4072265625,15403.2021484375
2006-04-18 00:00:00+00:00,3895.481689453125,684.1329956054688,11125.7587890625,,2137.4072265625,15031.341796875
2006-04-19 00:00:00+00:00,3895.481689453125,684.1329956054688,11125.7587890625,,2137.4072265625,15031.341796875
2006-04-20 00:00:00+00:00,3895.481689453125,670.2733764648438,11027.123046875,,2213.72265625,15031.341796875
2006-04-23 00:00:00+00:00,3929.52880859375,670.2733764648438,11160.2802734375,,2207.896484375,14849.5458984375
2006-04-24 00:00:00+00:00,3888.356201171875,682.2080078125,10982.7412109375,,2214.88720703125,15089.1865234375
2006-04-25 00:00:00+00:00,3906.56640625,693.9037475585938,10928.4931640625,,2253.336181640625,15039.6103515625
2006-04-26 00:00:00+00:00,3912.109619140625,697.4317016601562,11175.07421875,,2260.326416015625,15163.55078125
2006-04-27 00:00:00+00:00,3919.236083984375,695.0800170898438,11589.3310546875,,2211.974365234375,15279.244140625
2006-04-30 00:00:00+00:00,3912.90087890625,695.0800170898438,12136.7421875,,2206.14892578125,15039.6103515625
2006-05-01 00:00:00+00:00,3925.568359375,697.4317016601562,12245.23828125,,2202.65380859375,15584.99609375
2006-05-02 00:00:00+00:00,,697.4317016601562,12245.23828125,,2202.65380859375,
2006-05-03 00:00:00+00:00,,697.4317016601562,12245.23828125,,2202.65380859375,
2006-05-04 00:00:00+00:00,3916.06884765625,723.3063354492188,12077.5615234375,,2255.66650390625,16105.6015625
2006-05-07 00:00:00+00:00,4042.74951171875,723.3063354492188,12294.556640625,,2283.046142578125,16072.54296875
2006-05-08 00:00:00+00:00,4051.460205078125,750.3567504882812,12230.4423828125,,2298.77587890625,15899.01171875
2006-05-09 00:00:00+00:00,4121.92724609375,766.038330078125,12398.1162109375,,2341.302490234375,15832.904296875
2006-05-10 00:00:00+00:00,4305.6162109375,775.054931640625,12506.6123046875,,2364.6044921875,14469.421875
2006-05-11 00:00:00+00:00,4332.537109375,768.3905029296875,12565.794921875,,2357.03125,14279.3642578125
2006-05-14 00:00:00+00:00,4281.07275390625,768.3905029296875,12368.5283203125,,2332.564453125,14006.662109375
2006-05-15 00:00:00+00:00,4368.95751953125,749.1804809570312,12205.78515625,,2455.484130859375,14130.619140625
2006-05-16 00:00:00+00:00,4433.8828125,756.62939453125,12358.6630859375,,2503.836669921875,14081.0361328125
2006-05-17 00:00:00+00:00,4457.6357421875,776.2313232421875,12043.0400390625,,2452.57080078125,14142.30859375
2006-05-18 00:00:00+00:00,4441.80078125,768.3905029296875,12269.8955078125,,2402.47119140625,14191.9931640625
